S0,K,C_mkt,T,type,iv
672.88,713.0,0.08,0.04,C,0.13
672.88,714.0,0.06,0.04,C,0.13
672.88,715.0,0.06,0.04,C,0.13
672.88,716.0,0.06,0.04,C,0.13
672.88,717.0,0.05,0.04,C,0.13
672.88,718.0,0.05,0.04,C,0.13
672.88,719.0,0.06,0.04,C,0.14
672.88,720.0,0.05,0.04,C,0.14
672.88,722.0,0.04,0.04,C,0.14
672.88,725.0,0.04,0.04,C,0.15
672.88,730.0,0.03,0.04,C,0.16
672.88,735.0,0.02,0.04,C,0.17
672.88,740.0,0.02,0.04,C,0.18
672.88,745.0,0.03,0.04,C,0.19
672.88,750.0,0.02,0.04,C,0.2
672.88,755.0,0.03,0.04,C,0.21
672.88,760.0,0.02,0.04,C,0.22
672.88,765.0,0.02,0.04,C,0.23
672.88,770.0,0.02,0.04,C,0.24
672.88,775.0,0.02,0.04,C,0.25
672.88,780.0,0.02,0.04,C,0.26
672.88,785.0,0.02,0.04,C,0.27
672.88,790.0,0.03,0.04,C,0.28
672.88,525.0,160.49,0.06,C,0.57
672.88,530.0,153.64,0.06,C,0.55
672.88,540.0,125.55,0.06,C,0.52
672.88,545.0,129.68,0.06,C,0.51
672.88,550.0,134.55,0.06,C,0.58
672.88,560.0,125.14,0.06,C,0.52
672.88,565.0,100.96,0.06,C,0.51
672.88,570.0,106.67,0.06,C,0.51
672.88,575.0,110.1,0.06,C,0.47
672.88,580.0,106.94,0.06,C,0.47
672.88,585.0,100.81,0.06,C,0.43
672.88,590.0,90.63,0.06,C,0.41
672.88,595.0,90.71,0.06,C,0.4
672.88,600.0,68.35,0.06,C,0.39
672.88,605.0,71.7,0.06,C,0.33
672.88,610.0,66.5,0.06,C,0.31
672.88,615.0,66.81,0.06,C,0.3
672.88,620.0,51.38,0.06,C,0.29
672.88,625.0,47.29,0.06,C,0.27
672.88,630.0,46.8,0.06,C,0.26
672.88,635.0,38.55,0.06,C,0.25
672.88,640.0,37.52,0.06,C,0.24
672.88,641.0,37.65,0.06,C,0.24
672.88,642.0,31.83,0.06,C,0.23
672.88,643.0,39.68,0.06,C,0.23
672.88,644.0,43.95,0.06,C,0.23
672.88,645.0,29.97,0.06,C,0.23
672.88,646.0,27.82,0.06,C,0.22
672.88,647.0,32.13,0.06,C,0.22
672.88,648.0,24.07,0.06,C,0.22
672.88,649.0,32.38,0.06,C,0.22
672.88,650.0,26.62,0.06,C,0.22
672.88,651.0,27.3,0.06,C,0.22
672.88,652.0,23.12,0.06,C,0.21
672.88,653.0,23.04,0.06,C,0.21
672.88,654.0,22.2,0.06,C,0.21
672.88,655.0,20.35,0.06,C,0.21
672.88,656.0,23.65,0.06,C,0.2
672.88,657.0,22.98,0.06,C,0.2
672.88,658.0,19.52,0.06,C,0.2
672.88,659.0,17.21,0.06,C,0.2
672.88,660.0,18.62,0.06,C,0.2
672.88,661.0,16.77,0.06,C,0.19
672.88,662.0,19.0,0.06,C,0.19
672.88,663.0,17.18,0.06,C,0.19
672.88,664.0,15.76,0.06,C,0.19
672.88,665.0,16.5,0.06,C,0.19
672.88,666.0,15.06,0.06,C,0.18
672.88,667.0,14.36,0.06,C,0.18
672.88,668.0,13.36,0.06,C,0.18
672.88,669.0,12.62,0.06,C,0.18
672.88,670.0,12.99,0.06,C,0.18
672.88,671.0,12.26,0.06,C,0.17
672.88,672.0,11.98,0.06,C,0.17
672.88,673.0,11.1,0.06,C,0.17
672.88,674.0,10.65,0.06,C,0.17
672.88,675.0,10.15,0.06,C,0.17
672.88,676.0,9.2,0.06,C,0.16
672.88,677.0,8.76,0.06,C,0.16
672.88,678.0,8.32,0.06,C,0.16
672.88,679.0,6.38,0.06,C,0.16
672.88,680.0,7.28,0.06,C,0.16
672.88,681.0,6.64,0.06,C,0.16
672.88,682.0,5.56,0.06,C,0.15
672.88,683.0,5.38,0.06,C,0.15
672.88,684.0,5.5,0.06,C,0.15
672.88,685.0,5.11,0.06,C,0.15
672.88,686.0,4.6,0.06,C,0.15
672.88,687.0,3.88,0.06,C,0.15
672.88,688.0,3.89,0.06,C,0.14
672.88,689.0,3.13,0.06,C,0.14
672.88,690.0,3.22,0.06,C,0.14
672.88,691.0,2.7,0.06,C,0.14
672.88,692.0,2.66,0.06,C,0.14
672.88,693.0,2.42,0.06,C,0.14
672.88,694.0,2.0,0.06,C,0.14
672.88,695.0,1.9,0.06,C,0.14
672.88,696.0,1.4,0.06,C,0.13
672.88,697.0,1.48,0.06,C,0.13
672.88,698.0,1.18,0.06,C,0.13
672.88,699.0,1.17,0.06,C,0.13
672.88,700.0,1.17,0.06,C,0.13
672.88,701.0,0.9,0.06,C,0.13
672.88,702.0,0.74,0.06,C,0.13
672.88,703.0,0.65,0.06,C,0.13
672.88,704.0,0.72,0.06,C,0.13
672.88,705.0,0.66,0.06,C,0.13
672.88,706.0,0.53,0.06,C,0.13
672.88,707.0,0.47,0.06,C,0.13
672.88,708.0,0.47,0.06,C,0.13
672.88,709.0,0.37,0.06,C,0.13
672.88,710.0,0.33,0.06,C,0.13
672.88,715.0,0.2,0.06,C,0.13
672.88,720.0,0.12,0.06,C,0.13
672.88,725.0,0.08,0.06,C,0.13
672.88,730.0,0.06,0.06,C,0.14
672.88,735.0,0.05,0.06,C,0.14
672.88,740.0,0.04,0.06,C,0.15
672.88,745.0,0.04,0.06,C,0.16
672.88,750.0,0.04,0.06,C,0.17
672.88,755.0,0.03,0.06,C,0.18
672.88,760.0,0.03,0.06,C,0.18
672.88,765.0,0.02,0.06,C,0.19
672.88,770.0,0.02,0.06,C,0.2
672.88,775.0,0.03,0.06,C,0.21
672.88,780.0,0.02,0.06,C,0.22
672.88,785.0,0.02,0.06,C,0.22
672.88,790.0,0.03,0.06,C,0.23
672.88,525.0,144.18,0.07,C,0.53
672.88,540.0,145.48,0.07,C,0.56
672.88,545.0,139.96,0.07,C,0.55
672.88,560.0,115.26,0.07,C,0.48
672.88,565.0,119.66,0.07,C,0.47
672.88,570.0,98.19,0.07,C,0.45
672.88,580.0,101.31,0.07,C,0.42
672.88,590.0,89.7,0.07,C,0.39
672.88,600.0,75.58,0.07,C,0.33
672.88,605.0,71.68,0.07,C,0.32
672.88,610.0,62.54,0.07,C,0.31
672.88,615.0,58.42,0.07,C,0.29
672.88,620.0,55.64,0.07,C,0.28
672.88,625.0,55.43,0.07,C,0.27
672.88,630.0,47.5,0.07,C,0.26
672.88,635.0,39.77,0.07,C,0.25
672.88,640.0,36.95,0.07,C,0.24
672.88,645.0,36.14,0.07,C,0.23
672.88,650.0,27.67,0.07,C,0.22
672.88,655.0,23.6,0.07,C,0.21
672.88,656.0,25.03,0.07,C,0.21
672.88,657.0,19.58,0.07,C,0.21
672.88,658.0,21.7,0.07,C,0.21
672.88,659.0,25.61,0.07,C,0.2
672.88,660.0,22.68,0.07,C,0.2
672.88,661.0,23.83,0.07,C,0.2
672.88,662.0,17.25,0.07,C,0.2
672.88,663.0,19.25,0.07,C,0.2
672.88,664.0,17.45,0.07,C,0.19
672.88,665.0,18.78,0.07,C,0.19
672.88,666.0,15.71,0.07,C,0.19
672.88,667.0,16.05,0.07,C,0.19
672.88,668.0,16.59,0.07,C,0.19
672.88,669.0,15.57,0.07,C,0.19
672.88,670.0,15.31,0.07,C,0.18
672.88,671.0,13.7,0.07,C,0.18
672.88,672.0,14.01,0.07,C,0.18
672.88,673.0,13.51,0.07,C,0.18
672.88,674.0,12.79,0.07,C,0.18
672.88,675.0,12.35,0.07,C,0.17
672.88,676.0,10.04,0.07,C,0.17
672.88,677.0,10.77,0.07,C,0.17
672.88,678.0,9.9,0.07,C,0.17
672.88,679.0,9.42,0.07,C,0.17
672.88,680.0,9.47,0.07,C,0.17
672.88,681.0,8.38,0.07,C,0.17
672.88,682.0,8.33,0.07,C,0.16
672.88,683.0,7.89,0.07,C,0.16
672.88,684.0,7.16,0.07,C,0.16
672.88,685.0,6.54,0.07,C,0.16
672.88,686.0,6.64,0.07,C,0.16
672.88,687.0,5.94,0.07,C,0.16
672.88,688.0,5.74,0.07,C,0.15
672.88,689.0,5.05,0.07,C,0.15
672.88,690.0,5.12,0.07,C,0.15
672.88,691.0,4.72,0.07,C,0.15
672.88,692.0,4.25,0.07,C,0.15
672.88,693.0,4.01,0.07,C,0.15
672.88,694.0,3.71,0.07,C,0.15
672.88,695.0,3.46,0.07,C,0.15
672.88,696.0,3.14,0.07,C,0.15
672.88,697.0,2.33,0.07,C,0.14
672.88,698.0,2.46,0.07,C,0.14
672.88,699.0,2.23,0.07,C,0.14
672.88,700.0,2.31,0.07,C,0.14
672.88,701.0,2.12,0.07,C,0.14
672.88,702.0,1.75,0.07,C,0.14
672.88,703.0,1.77,0.07,C,0.14
672.88,704.0,1.52,0.07,C,0.14
672.88,705.0,1.49,0.07,C,0.14
672.88,706.0,1.12,0.07,C,0.14
672.88,707.0,1.02,0.07,C,0.14
672.88,708.0,1.05,0.07,C,0.14
672.88,709.0,0.97,0.07,C,0.14
672.88,710.0,0.97,0.07,C,0.14
672.88,715.0,0.6,0.07,C,0.13
672.88,720.0,0.37,0.07,C,0.14
672.88,725.0,0.24,0.07,C,0.14
672.88,730.0,0.16,0.07,C,0.14
672.88,735.0,0.1,0.07,C,0.14
672.88,740.0,0.08,0.07,C,0.14
672.88,745.0,0.07,0.07,C,0.15
672.88,750.0,0.05,0.07,C,0.15
672.88,755.0,0.03,0.07,C,0.16
672.88,760.0,0.04,0.07,C,0.16
672.88,765.0,0.03,0.07,C,0.17
672.88,770.0,0.03,0.07,C,0.18
672.88,775.0,0.04,0.07,C,0.19
672.88,780.0,0.04,0.07,C,0.19
672.88,785.0,0.03,0.07,C,0.2
672.88,790.0,0.03,0.07,C,0.2
672.88,525.0,143.8,0.09,C,0.57
672.88,530.0,142.1,0.09,C,0.54
672.88,535.0,136.32,0.09,C,0.54
672.88,540.0,132.79,0.09,C,0.53
672.88,545.0,130.22,0.09,C,0.5
672.88,550.0,124.58,0.09,C,0.49
672.88,555.0,114.0,0.09,C,0.46
672.88,560.0,109.29,0.09,C,0.45
672.88,565.0,104.4,0.09,C,0.45
672.88,570.0,98.51,0.09,C,0.43
672.88,575.0,96.5,0.09,C,0.42
672.88,580.0,91.0,0.09,C,0.39
672.88,585.0,87.0,0.09,C,0.39
672.88,590.0,80.89,0.09,C,0.37
672.88,595.0,78.76,0.09,C,0.36
672.88,600.0,73.1,0.09,C,0.34
672.88,601.0,74.42,0.09,C,0.34
672.88,602.0,77.87,0.09,C,0.34
672.88,603.0,75.05,0.09,C,0.34
672.88,604.0,82.71,0.09,C,0.34
672.88,605.0,68.42,0.09,C,0.33
672.88,606.0,82.43,0.09,C,0.34
672.88,607.0,86.85,0.09,C,0.31
672.88,608.0,79.23,0.09,C,0.3
672.88,609.0,77.63,0.09,C,0.3
672.88,610.0,63.91,0.09,C,0.3
672.88,611.0,76.54,0.09,C,0.3
672.88,612.0,76.45,0.09,C,0.29
672.88,613.0,75.55,0.09,C,0.29
672.88,614.0,63.35,0.09,C,0.29
672.88,615.0,60.99,0.09,C,0.28
672.88,616.0,63.91,0.09,C,0.28
672.88,619.0,52.87,0.09,C,0.28
672.88,620.0,54.46,0.09,C,0.28
672.88,621.0,66.64,0.09,C,0.27
672.88,622.0,65.12,0.09,C,0.27
672.88,623.0,54.73,0.09,C,0.27
672.88,624.0,52.65,0.09,C,0.27
672.88,625.0,47.89,0.09,C,0.26
672.88,626.0,61.88,0.09,C,0.27
672.88,627.0,46.67,0.09,C,0.26
672.88,628.0,47.34,0.09,C,0.26
672.88,629.0,52.31,0.09,C,0.26
672.88,630.0,48.4,0.09,C,0.25
672.88,631.0,43.87,0.09,C,0.25
672.88,632.0,43.88,0.09,C,0.25
672.88,635.0,44.9,0.09,C,0.25
672.88,636.0,52.95,0.09,C,0.25
672.88,637.0,52.01,0.09,C,0.24
672.88,638.0,51.1,0.09,C,0.24
672.88,639.0,38.86,0.09,C,0.24
672.88,640.0,40.14,0.09,C,0.24
672.88,641.0,35.97,0.09,C,0.23
672.88,642.0,47.19,0.09,C,0.23
672.88,643.0,32.1,0.09,C,0.23
672.88,644.0,33.72,0.09,C,0.23
672.88,645.0,32.57,0.09,C,0.23
672.88,646.0,31.77,0.09,C,0.22
672.88,647.0,30.81,0.09,C,0.22
672.88,648.0,38.04,0.09,C,0.22
672.88,649.0,32.83,0.09,C,0.22
672.88,650.0,30.5,0.09,C,0.22
672.88,651.0,30.82,0.09,C,0.21
672.88,652.0,34.9,0.09,C,0.21
672.88,653.0,37.99,0.09,C,0.21
672.88,654.0,25.46,0.09,C,0.21
672.88,655.0,27.28,0.09,C,0.21
672.88,656.0,27.48,0.09,C,0.2
672.88,657.0,24.67,0.09,C,0.2
672.88,658.0,22.44,0.09,C,0.2
672.88,659.0,21.93,0.09,C,0.2
672.88,660.0,21.99,0.09,C,0.2
672.88,661.0,21.65,0.09,C,0.2
672.88,662.0,18.5,0.09,C,0.19
672.88,663.0,21.65,0.09,C,0.19
672.88,664.0,18.9,0.09,C,0.19
672.88,665.0,20.0,0.09,C,0.19
672.88,666.0,19.34,0.09,C,0.19
672.88,667.0,17.4,0.09,C,0.19
672.88,668.0,17.0,0.09,C,0.18
672.88,669.0,17.23,0.09,C,0.18
672.88,670.0,16.83,0.09,C,0.18
672.88,671.0,15.99,0.09,C,0.18
672.88,672.0,15.53,0.09,C,0.18
672.88,673.0,13.97,0.09,C,0.18
672.88,674.0,13.48,0.09,C,0.17
672.88,675.0,13.53,0.09,C,0.17
672.88,676.0,12.33,0.09,C,0.17
672.88,677.0,12.03,0.09,C,0.17
672.88,678.0,11.35,0.09,C,0.17
672.88,679.0,11.22,0.09,C,0.17
672.88,680.0,10.64,0.09,C,0.16
672.88,681.0,10.26,0.09,C,0.16
672.88,682.0,9.62,0.09,C,0.16
672.88,683.0,8.67,0.09,C,0.16
672.88,684.0,8.21,0.09,C,0.16
672.88,685.0,8.15,0.09,C,0.16
672.88,686.0,7.76,0.09,C,0.16
672.88,687.0,6.98,0.09,C,0.16
672.88,688.0,6.54,0.09,C,0.15
672.88,689.0,6.42,0.09,C,0.15
672.88,690.0,6.1,0.09,C,0.15
672.88,691.0,5.78,0.09,C,0.15
672.88,692.0,5.4,0.09,C,0.15
672.88,693.0,4.78,0.09,C,0.15
672.88,694.0,4.57,0.09,C,0.15
672.88,695.0,4.48,0.09,C,0.15
672.88,696.0,3.96,0.09,C,0.15
672.88,697.0,3.82,0.09,C,0.15
672.88,698.0,3.42,0.09,C,0.14
672.88,699.0,3.19,0.09,C,0.14
672.88,700.0,3.17,0.09,C,0.14
672.88,701.0,2.96,0.09,C,0.14
672.88,702.0,2.72,0.09,C,0.14
672.88,703.0,2.56,0.09,C,0.14
672.88,704.0,2.36,0.09,C,0.14
672.88,705.0,2.24,0.09,C,0.14
672.88,706.0,2.05,0.09,C,0.14
672.88,707.0,1.78,0.09,C,0.14
672.88,708.0,1.65,0.09,C,0.14
672.88,709.0,1.63,0.09,C,0.14
672.88,710.0,1.42,0.09,C,0.14
672.88,711.0,1.31,0.09,C,0.14
672.88,712.0,1.21,0.09,C,0.14
672.88,713.0,0.96,0.09,C,0.14
672.88,714.0,1.02,0.09,C,0.14
672.88,715.0,1.04,0.09,C,0.14
672.88,716.0,0.9,0.09,C,0.14
672.88,717.0,0.82,0.09,C,0.14
672.88,718.0,0.74,0.09,C,0.14
672.88,719.0,0.6,0.09,C,0.14
672.88,720.0,0.67,0.09,C,0.14
672.88,725.0,0.48,0.09,C,0.14
672.88,730.0,0.32,0.09,C,0.14
672.88,735.0,0.21,0.09,C,0.14
672.88,740.0,0.16,0.09,C,0.14
672.88,745.0,0.12,0.09,C,0.14
672.88,750.0,0.1,0.09,C,0.15
672.88,755.0,0.07,0.09,C,0.15
672.88,760.0,0.07,0.09,C,0.16
672.88,765.0,0.06,0.09,C,0.16
672.88,770.0,0.05,0.09,C,0.16
672.88,775.0,0.04,0.09,C,0.17
672.88,780.0,0.04,0.09,C,0.17
672.88,785.0,0.04,0.09,C,0.18
672.88,790.0,0.04,0.09,C,0.19
672.88,795.0,0.03,0.09,C,0.19
672.88,800.0,0.03,0.09,C,0.2
672.88,805.0,0.03,0.09,C,0.21
672.88,810.0,0.03,0.09,C,0.21
672.88,815.0,0.03,0.09,C,0.21
672.88,820.0,0.03,0.09,C,0.22
672.88,600.0,72.51,0.11,C,0.32
672.88,610.0,63.59,0.11,C,0.28
672.88,620.0,56.65,0.11,C,0.26
672.88,625.0,52.0,0.11,C,0.25
672.88,630.0,47.75,0.11,C,0.24
672.88,640.0,36.67,0.11,C,0.22
672.88,645.0,39.0,0.11,C,0.22
672.88,655.0,23.17,0.11,C,0.2
672.88,660.0,23.07,0.11,C,0.19
672.88,661.0,24.23,0.11,C,0.19
672.88,662.0,30.57,0.11,C,0.19
672.88,663.0,19.35,0.11,C,0.18
672.88,664.0,18.95,0.11,C,0.18
672.88,665.0,19.97,0.11,C,0.18
672.88,666.0,17.59,0.11,C,0.18
672.88,667.0,18.18,0.11,C,0.18
672.88,668.0,17.5,0.11,C,0.18
672.88,669.0,17.84,0.11,C,0.17
672.88,670.0,17.36,0.11,C,0.17
672.88,671.0,16.08,0.11,C,0.17
672.88,672.0,16.0,0.11,C,0.17
672.88,673.0,13.6,0.11,C,0.17
672.88,674.0,12.9,0.11,C,0.17
672.88,675.0,14.33,0.11,C,0.17
672.88,676.0,10.45,0.11,C,0.16
672.88,677.0,11.48,0.11,C,0.16
672.88,678.0,12.0,0.11,C,0.16
672.88,679.0,10.31,0.11,C,0.16
672.88,680.0,10.79,0.11,C,0.16
672.88,681.0,8.47,0.11,C,0.16
672.88,682.0,9.07,0.11,C,0.16
672.88,683.0,8.3,0.11,C,0.15
672.88,684.0,7.93,0.11,C,0.15
672.88,685.0,8.45,0.11,C,0.15
672.88,686.0,7.09,0.11,C,0.15
672.88,687.0,7.73,0.11,C,0.15
672.88,688.0,6.4,0.11,C,0.15
672.88,689.0,6.19,0.11,C,0.15
672.88,690.0,6.45,0.11,C,0.15
672.88,691.0,5.58,0.11,C,0.15
672.88,692.0,5.35,0.11,C,0.15
672.88,693.0,5.22,0.11,C,0.14
672.88,694.0,4.91,0.11,C,0.14
672.88,695.0,4.82,0.11,C,0.14
672.88,696.0,4.53,0.11,C,0.14
672.88,697.0,4.26,0.11,C,0.14
672.88,698.0,4.0,0.11,C,0.14
672.88,699.0,3.75,0.11,C,0.14
672.88,700.0,3.73,0.11,C,0.14
672.88,701.0,3.05,0.11,C,0.14
672.88,702.0,2.37,0.11,C,0.14
672.88,704.0,2.61,0.11,C,0.14
672.88,705.0,2.37,0.11,C,0.14
672.88,706.0,2.03,0.11,C,0.14
672.88,707.0,2.22,0.11,C,0.13
672.88,708.0,1.75,0.11,C,0.13
672.88,709.0,1.89,0.11,C,0.13
672.88,710.0,1.85,0.11,C,0.13
672.88,715.0,1.34,0.11,C,0.13
672.88,720.0,0.81,0.11,C,0.13
672.88,725.0,0.54,0.11,C,0.13
672.88,730.0,0.42,0.11,C,0.13
672.88,740.0,0.2,0.11,C,0.14
672.88,745.0,0.13,0.11,C,0.14
672.88,750.0,0.13,0.11,C,0.14
672.88,760.0,0.08,0.11,C,0.15
672.88,765.0,0.08,0.11,C,0.15
672.88,770.0,0.11,0.11,C,0.16
672.88,525.0,146.07,0.13,C,0.49
672.88,530.0,147.13,0.13,C,0.48
672.88,535.0,150.9,0.13,C,0.47
672.88,536.0,131.69,0.13,C,0.0
672.88,537.0,133.75,0.13,C,0.44
672.88,538.0,83.0,0.13,C,0.0
672.88,539.0,121.68,0.13,C,0.0
672.88,540.0,131.03,0.13,C,0.46
672.88,541.0,117.98,0.13,C,0.0
672.88,542.0,143.65,0.13,C,0.45
672.88,543.0,142.06,0.13,C,0.45
672.88,544.0,132.99,0.13,C,0.44
672.88,545.0,127.22,0.13,C,0.44
672.88,546.0,121.49,0.13,C,0.23
672.88,547.0,124.79,0.13,C,0.44
672.88,548.0,137.87,0.13,C,0.44
672.88,549.0,126.21,0.13,C,0.43
672.88,550.0,124.87,0.13,C,0.43
672.88,551.0,122.34,0.13,C,0.41
672.88,552.0,141.45,0.13,C,0.43
672.88,553.0,139.18,0.13,C,0.41
672.88,554.0,121.73,0.13,C,0.41
672.88,555.0,124.01,0.13,C,0.42
672.88,556.0,113.93,0.13,C,0.4
672.88,557.0,128.2,0.13,C,0.42
672.88,558.0,112.62,0.13,C,0.4
672.88,559.0,118.95,0.13,C,0.4
672.88,560.0,115.0,0.13,C,0.41
672.88,561.0,120.38,0.13,C,0.39
672.88,562.0,124.38,0.13,C,0.39
672.88,563.0,125.15,0.13,C,0.39
672.88,564.0,123.12,0.13,C,0.4
672.88,565.0,106.6,0.13,C,0.39
672.88,566.0,80.71,0.13,C,0.0
672.88,567.0,120.69,0.13,C,0.38
672.88,568.0,100.84,0.13,C,0.39
672.88,569.0,122.6,0.13,C,0.39
672.88,570.0,105.65,0.13,C,0.38
672.88,571.0,111.94,0.13,C,0.37
672.88,572.0,103.41,0.13,C,0.37
672.88,573.0,107.25,0.13,C,0.37
672.88,574.0,101.0,0.13,C,0.36
672.88,575.0,96.95,0.13,C,0.37
672.88,576.0,103.68,0.13,C,0.36
672.88,577.0,102.69,0.13,C,0.37
672.88,578.0,97.52,0.13,C,0.36
672.88,579.0,101.75,0.13,C,0.36
672.88,580.0,96.0,0.13,C,0.36
672.88,581.0,96.0,0.13,C,0.36
672.88,582.0,106.26,0.13,C,0.35
672.88,583.0,85.49,0.13,C,0.35
672.88,584.0,99.61,0.13,C,0.35
672.88,585.0,87.74,0.13,C,0.35
672.88,586.0,91.36,0.13,C,0.35
672.88,587.0,93.23,0.13,C,0.35
672.88,588.0,93.5,0.13,C,0.33
672.88,589.0,91.13,0.13,C,0.33
672.88,590.0,82.36,0.13,C,0.31
672.88,591.0,91.87,0.13,C,0.34
672.88,592.0,86.0,0.13,C,0.33
672.88,593.0,77.37,0.13,C,0.33
672.88,594.0,78.68,0.13,C,0.33
672.88,595.0,78.13,0.13,C,0.33
672.88,596.0,96.13,0.13,C,0.32
672.88,597.0,75.12,0.13,C,0.32
672.88,598.0,78.99,0.13,C,0.3
672.88,599.0,83.62,0.13,C,0.3
672.88,600.0,75.82,0.13,C,0.3
672.88,601.0,68.45,0.13,C,0.3
672.88,602.0,75.27,0.13,C,0.3
672.88,603.0,74.33,0.13,C,0.3
672.88,604.0,73.43,0.13,C,0.29
672.88,605.0,68.87,0.13,C,0.29
672.88,606.0,79.95,0.13,C,0.29
672.88,607.0,66.92,0.13,C,0.29
672.88,608.0,69.28,0.13,C,0.28
672.88,609.0,72.24,0.13,C,0.28
672.88,610.0,68.92,0.13,C,0.28
672.88,611.0,71.32,0.13,C,0.28
672.88,612.0,77.93,0.13,C,0.28
672.88,613.0,57.23,0.13,C,0.28
672.88,614.0,60.06,0.13,C,0.27
672.88,615.0,71.66,0.13,C,0.27
672.88,616.0,70.72,0.13,C,0.27
672.88,617.0,63.74,0.13,C,0.27
672.88,618.0,65.98,0.13,C,0.26
672.88,619.0,60.8,0.13,C,0.26
672.88,620.0,58.4,0.13,C,0.26
672.88,621.0,74.08,0.13,C,0.26
672.88,622.0,56.14,0.13,C,0.26
672.88,623.0,56.33,0.13,C,0.26
672.88,624.0,64.2,0.13,C,0.25
672.88,625.0,50.78,0.13,C,0.25
672.88,626.0,48.75,0.13,C,0.25
672.88,627.0,63.63,0.13,C,0.25
672.88,628.0,60.46,0.13,C,0.25
672.88,629.0,46.13,0.13,C,0.24
672.88,630.0,52.52,0.13,C,0.24
672.88,631.0,48.5,0.13,C,0.24
672.88,632.0,48.3,0.13,C,0.24
672.88,633.0,40.35,0.13,C,0.24
672.88,634.0,55.6,0.13,C,0.24
672.88,635.0,45.53,0.13,C,0.23
672.88,636.0,54.72,0.13,C,0.23
672.88,637.0,43.12,0.13,C,0.23
672.88,638.0,37.04,0.13,C,0.23
672.88,639.0,36.22,0.13,C,0.23
672.88,640.0,40.12,0.13,C,0.22
672.88,641.0,47.31,0.13,C,0.22
672.88,642.0,51.91,0.13,C,0.22
672.88,643.0,42.37,0.13,C,0.22
672.88,644.0,33.92,0.13,C,0.22
672.88,645.0,35.93,0.13,C,0.21
672.88,646.0,42.28,0.13,C,0.21
672.88,647.0,35.29,0.13,C,0.21
672.88,648.0,40.37,0.13,C,0.21
672.88,649.0,41.22,0.13,C,0.21
672.88,650.0,31.86,0.13,C,0.2
672.88,651.0,32.26,0.13,C,0.2
672.88,652.0,30.5,0.13,C,0.2
672.88,653.0,37.76,0.13,C,0.2
672.88,654.0,30.03,0.13,C,0.19
672.88,655.0,26.45,0.13,C,0.19
672.88,656.0,25.19,0.13,C,0.19
672.88,657.0,32.54,0.13,C,0.19
672.88,658.0,23.33,0.13,C,0.19
672.88,659.0,25.22,0.13,C,0.19
672.88,660.0,23.59,0.13,C,0.19
672.88,661.0,20.94,0.13,C,0.18
672.88,662.0,22.33,0.13,C,0.18
672.88,663.0,20.9,0.13,C,0.18
672.88,664.0,21.4,0.13,C,0.18
672.88,665.0,20.78,0.13,C,0.18
672.88,666.0,19.0,0.13,C,0.18
672.88,667.0,20.06,0.13,C,0.18
672.88,668.0,18.11,0.13,C,0.17
672.88,669.0,18.82,0.13,C,0.17
672.88,670.0,18.4,0.13,C,0.17
672.88,671.0,17.7,0.13,C,0.17
672.88,672.0,16.85,0.13,C,0.17
672.88,673.0,16.28,0.13,C,0.17
672.88,674.0,13.62,0.13,C,0.17
672.88,675.0,15.0,0.13,C,0.16
672.88,676.0,13.48,0.13,C,0.16
672.88,677.0,13.1,0.13,C,0.16
672.88,678.0,11.99,0.13,C,0.16
672.88,679.0,10.88,0.13,C,0.16
672.88,680.0,12.2,0.13,C,0.16
672.88,681.0,11.57,0.13,C,0.16
672.88,682.0,10.77,0.13,C,0.16
672.88,683.0,10.25,0.13,C,0.16
672.88,684.0,9.44,0.13,C,0.15
672.88,685.0,9.87,0.13,C,0.15
672.88,686.0,9.33,0.13,C,0.15
672.88,687.0,8.47,0.13,C,0.15
672.88,688.0,7.96,0.13,C,0.15
672.88,689.0,7.99,0.13,C,0.15
672.88,690.0,7.55,0.13,C,0.15
672.88,691.0,6.5,0.13,C,0.15
672.88,692.0,5.92,0.13,C,0.15
672.88,693.0,5.71,0.13,C,0.15
672.88,694.0,5.41,0.13,C,0.14
672.88,695.0,5.75,0.13,C,0.14
672.88,696.0,4.71,0.13,C,0.14
672.88,697.0,4.34,0.13,C,0.14
672.88,698.0,4.24,0.13,C,0.14
672.88,699.0,3.84,0.13,C,0.14
672.88,700.0,4.29,0.13,C,0.14
672.88,701.0,3.42,0.13,C,0.14
672.88,702.0,3.81,0.13,C,0.14
672.88,703.0,3.54,0.13,C,0.14
672.88,704.0,3.22,0.13,C,0.14
672.88,705.0,3.25,0.13,C,0.14
672.88,706.0,2.59,0.13,C,0.14
672.88,707.0,2.68,0.13,C,0.14
672.88,708.0,2.46,0.13,C,0.14
672.88,709.0,1.9,0.13,C,0.14
672.88,710.0,2.23,0.13,C,0.13
672.88,715.0,1.43,0.13,C,0.13
672.88,720.0,1.2,0.13,C,0.13
672.88,725.0,0.84,0.13,C,0.13
672.88,730.0,0.57,0.13,C,0.13
672.88,735.0,0.4,0.13,C,0.13
672.88,740.0,0.32,0.13,C,0.13
672.88,745.0,0.23,0.13,C,0.14
672.88,750.0,0.18,0.13,C,0.14
672.88,755.0,0.13,0.13,C,0.14
672.88,760.0,0.11,0.13,C,0.14
672.88,765.0,0.07,0.13,C,0.15
672.88,770.0,0.11,0.13,C,0.15
672.88,775.0,0.06,0.13,C,0.15
672.88,780.0,0.05,0.13,C,0.16
672.88,785.0,0.05,0.13,C,0.16
