S0,K,C_mkt,T,type,iv
672.88,595.0,75.2,0.02,C,0.4
672.88,595.0,0.22,0.02,P,0.39
672.88,600.0,73.0,0.02,C,0.39
672.88,600.0,0.22,0.02,P,0.37
672.88,601.0,66.29,0.02,C,0.53
672.88,601.0,0.31,0.02,P,0.37
672.88,602.0,69.38,0.02,C,0.52
672.88,602.0,0.33,0.02,P,0.36
672.88,603.0,75.72,0.02,C,0.52
672.88,603.0,0.38,0.02,P,0.36
672.88,604.0,83.74,0.02,C,0.54
672.88,604.0,0.32,0.02,P,0.36
672.88,605.0,60.66,0.02,C,0.37
672.88,605.0,0.29,0.02,P,0.36
672.88,606.0,70.55,0.02,C,0.5
672.88,606.0,0.6,0.02,P,0.35
672.88,607.0,61.26,0.02,C,0.47
672.88,607.0,0.4,0.02,P,0.35
672.88,608.0,76.11,0.02,C,0.48
672.88,608.0,0.32,0.02,P,0.35
672.88,609.0,0.33,0.02,P,0.34
672.88,610.0,61.52,0.02,C,0.33
672.88,610.0,0.3,0.02,P,0.34
672.88,611.0,71.0,0.02,C,0.35
672.88,611.0,0.37,0.02,P,0.33
672.88,612.0,72.44,0.02,C,0.33
672.88,612.0,0.47,0.02,P,0.33
672.88,613.0,72.92,0.02,C,0.32
672.88,613.0,0.39,0.02,P,0.32
672.88,614.0,55.39,0.02,C,0.33
672.88,614.0,0.4,0.02,P,0.32
672.88,615.0,58.09,0.02,C,0.34
672.88,615.0,0.35,0.02,P,0.32
672.88,616.0,57.37,0.02,C,0.32
672.88,616.0,0.51,0.02,P,0.32
672.88,617.0,49.8,0.02,C,0.31
672.88,617.0,0.44,0.02,P,0.31
672.88,618.0,64.16,0.02,C,0.31
672.88,618.0,0.35,0.02,P,0.31
672.88,619.0,48.64,0.02,C,0.31
672.88,619.0,0.48,0.02,P,0.31
672.88,620.0,49.85,0.02,C,0.31
672.88,620.0,0.38,0.02,P,0.3
672.88,621.0,59.53,0.02,C,0.31
672.88,621.0,0.44,0.02,P,0.3
672.88,622.0,62.6,0.02,C,0.3
672.88,622.0,0.42,0.02,P,0.3
672.88,623.0,54.31,0.02,C,0.3
672.88,623.0,0.56,0.02,P,0.29
672.88,624.0,49.02,0.02,C,0.3
672.88,624.0,0.5,0.02,P,0.29
672.88,625.0,46.07,0.02,C,0.29
672.88,625.0,0.43,0.02,P,0.29
672.88,626.0,49.79,0.02,C,0.28
672.88,626.0,0.59,0.02,P,0.28
672.88,627.0,40.83,0.02,C,0.29
672.88,627.0,0.66,0.02,P,0.28
672.88,628.0,38.01,0.02,C,0.29
672.88,628.0,0.57,0.02,P,0.28
672.88,629.0,40.74,0.02,C,0.27
672.88,629.0,0.57,0.02,P,0.27
672.88,630.0,43.28,0.02,C,0.27
672.88,630.0,0.56,0.02,P,0.27
672.88,631.0,34.6,0.02,C,0.28
672.88,631.0,0.65,0.02,P,0.27
672.88,632.0,49.66,0.02,C,0.28
672.88,632.0,0.64,0.02,P,0.26
672.88,633.0,45.17,0.02,C,0.26
672.88,633.0,0.6,0.02,P,0.26
672.88,634.0,49.97,0.02,C,0.26
672.88,634.0,0.75,0.02,P,0.26
672.88,635.0,34.86,0.02,C,0.26
672.88,635.0,0.69,0.02,P,0.26
672.88,636.0,33.53,0.02,C,0.26
672.88,636.0,0.76,0.02,P,0.25
672.88,637.0,32.84,0.02,C,0.25
672.88,637.0,0.79,0.02,P,0.25
672.88,638.0,31.95,0.02,C,0.26
672.88,638.0,0.82,0.02,P,0.25
672.88,639.0,42.87,0.02,C,0.25
672.88,639.0,0.9,0.02,P,0.25
672.88,640.0,32.66,0.02,C,0.24
672.88,640.0,0.9,0.02,P,0.24
672.88,641.0,30.74,0.02,C,0.25
672.88,641.0,0.92,0.02,P,0.24
672.88,642.0,28.63,0.02,C,0.24
672.88,642.0,1.01,0.02,P,0.24
672.88,643.0,30.69,0.02,C,0.24
672.88,643.0,1.0,0.02,P,0.24
672.88,644.0,33.24,0.02,C,0.24
672.88,644.0,1.05,0.02,P,0.23
672.88,645.0,26.95,0.02,C,0.23
672.88,645.0,1.17,0.02,P,0.23
672.88,646.0,30.24,0.02,C,0.23
672.88,646.0,1.23,0.02,P,0.23
672.88,647.0,25.18,0.02,C,0.23
672.88,647.0,1.33,0.02,P,0.23
672.88,648.0,22.58,0.02,C,0.23
672.88,648.0,1.46,0.02,P,0.23
672.88,649.0,21.4,0.02,C,0.22
672.88,649.0,1.49,0.02,P,0.22
672.88,650.0,24.4,0.02,C,0.22
672.88,650.0,1.61,0.02,P,0.22
672.88,651.0,18.63,0.02,C,0.22
672.88,651.0,1.68,0.02,P,0.22
672.88,652.0,17.99,0.02,C,0.22
672.88,652.0,1.86,0.02,P,0.22
672.88,653.0,18.1,0.02,C,0.22
672.88,653.0,1.9,0.02,P,0.21
672.88,654.0,21.06,0.02,C,0.21
672.88,654.0,2.0,0.02,P,0.21
672.88,655.0,19.0,0.02,C,0.21
672.88,655.0,2.21,0.02,P,0.21
672.88,656.0,17.44,0.02,C,0.21
672.88,656.0,2.27,0.02,P,0.21
672.88,657.0,16.56,0.02,C,0.21
672.88,657.0,2.8,0.02,P,0.21
672.88,658.0,15.51,0.02,C,0.2
672.88,658.0,2.54,0.02,P,0.2
672.88,659.0,16.96,0.02,C,0.2
672.88,659.0,2.83,0.02,P,0.2
672.88,660.0,15.82,0.02,C,0.2
672.88,660.0,3.04,0.02,P,0.2
672.88,661.0,13.5,0.02,C,0.2
672.88,661.0,3.23,0.02,P,0.2
672.88,662.0,12.67,0.02,C,0.19
672.88,662.0,3.4,0.02,P,0.2
672.88,663.0,13.87,0.02,C,0.19
672.88,663.0,3.58,0.02,P,0.19
672.88,664.0,12.0,0.02,C,0.19
672.88,664.0,3.87,0.02,P,0.19
672.88,665.0,11.99,0.02,C,0.19
672.88,665.0,4.21,0.02,P,0.19
672.88,666.0,11.37,0.02,C,0.19
672.88,666.0,4.45,0.02,P,0.19
672.88,667.0,10.65,0.02,C,0.18
672.88,667.0,4.76,0.02,P,0.18
672.88,668.0,9.9,0.02,C,0.18
672.88,668.0,5.02,0.02,P,0.18
672.88,669.0,9.21,0.02,C,0.18
672.88,669.0,5.38,0.02,P,0.18
672.88,670.0,8.53,0.02,C,0.18
672.88,670.0,5.74,0.02,P,0.18
672.88,671.0,7.92,0.02,C,0.18
672.88,671.0,6.08,0.02,P,0.18
672.88,672.0,7.3,0.02,C,0.17
672.88,672.0,6.51,0.02,P,0.18
672.88,673.0,6.71,0.02,C,0.17
672.88,673.0,6.87,0.02,P,0.17
672.88,674.0,6.15,0.02,C,0.17
672.88,674.0,7.29,0.02,P,0.17
672.88,675.0,5.6,0.02,C,0.17
672.88,675.0,7.81,0.02,P,0.17
672.88,676.0,5.16,0.02,C,0.17
672.88,676.0,8.12,0.02,P,0.17
672.88,677.0,4.59,0.02,C,0.16
672.88,677.0,9.65,0.02,P,0.16
672.88,678.0,4.15,0.02,C,0.16
672.88,678.0,9.38,0.02,P,0.16
672.88,679.0,3.74,0.02,C,0.16
672.88,679.0,9.81,0.02,P,0.16
672.88,680.0,3.3,0.02,C,0.16
672.88,680.0,10.44,0.02,P,0.16
672.88,681.0,2.91,0.02,C,0.15
672.88,681.0,11.06,0.02,P,0.16
672.88,682.0,2.55,0.02,C,0.15
672.88,682.0,15.59,0.02,P,0.16
672.88,683.0,2.22,0.02,C,0.15
672.88,683.0,13.51,0.02,P,0.16
672.88,684.0,1.95,0.02,C,0.15
672.88,684.0,15.39,0.02,P,0.15
672.88,685.0,1.68,0.02,C,0.15
672.88,685.0,14.97,0.02,P,0.15
672.88,686.0,1.44,0.02,C,0.14
672.88,686.0,18.11,0.02,P,0.15
672.88,687.0,1.22,0.02,C,0.14
672.88,687.0,19.16,0.02,P,0.15
672.88,688.0,1.04,0.02,C,0.14
672.88,688.0,17.41,0.02,P,0.15
672.88,689.0,0.85,0.02,C,0.14
672.88,689.0,18.48,0.02,P,0.15
672.88,690.0,0.74,0.02,C,0.14
672.88,690.0,19.41,0.02,P,0.15
672.88,691.0,0.63,0.02,C,0.14
672.88,691.0,25.0,0.02,P,0.15
672.88,692.0,0.49,0.02,C,0.14
672.88,692.0,18.97,0.02,P,0.16
672.88,693.0,0.43,0.02,C,0.14
672.88,693.0,25.32,0.02,P,0.16
672.88,694.0,0.33,0.02,C,0.13
672.88,694.0,20.95,0.02,P,0.16
672.88,695.0,0.28,0.02,C,0.13
672.88,695.0,26.94,0.02,P,0.16
672.88,696.0,0.23,0.02,C,0.13
672.88,696.0,28.31,0.02,P,0.17
672.88,697.0,0.18,0.02,C,0.13
672.88,697.0,24.39,0.02,P,0.18
672.88,698.0,0.12,0.02,C,0.13
672.88,698.0,21.8,0.02,P,0.18
672.88,699.0,0.1,0.02,C,0.13
672.88,699.0,26.85,0.02,P,0.18
672.88,700.0,0.1,0.02,C,0.13
672.88,700.0,33.63,0.02,P,0.19
672.88,701.0,0.08,0.02,C,0.13
672.88,701.0,29.36,0.02,P,0.24
672.88,702.0,0.06,0.02,C,0.13
672.88,702.0,30.52,0.02,P,0.25
672.88,703.0,0.06,0.02,C,0.13
672.88,703.0,19.95,0.02,P,0.25
672.88,704.0,0.04,0.02,C,0.13
672.88,704.0,30.53,0.02,P,0.28
672.88,705.0,0.05,0.02,C,0.14
672.88,705.0,31.53,0.02,P,0.28
672.88,706.0,0.04,0.02,C,0.14
672.88,706.0,34.42,0.02,P,0.28
672.88,707.0,0.04,0.02,C,0.14
672.88,707.0,24.0,0.02,P,0.29
672.88,708.0,0.03,0.02,C,0.14
672.88,708.0,36.52,0.02,P,0.3
672.88,709.0,0.02,0.02,C,0.15
672.88,709.0,32.44,0.02,P,0.3
672.88,710.0,0.03,0.02,C,0.15
672.88,710.0,35.9,0.02,P,0.31
672.88,712.0,0.03,0.02,C,0.15
672.88,712.0,27.7,0.02,P,0.33
672.88,713.0,0.04,0.02,C,0.16
672.88,714.0,0.04,0.02,C,0.16
672.88,714.0,26.04,0.02,P,0.32
672.88,715.0,0.02,0.02,C,0.16
672.88,715.0,44.15,0.02,P,0.32
672.88,716.0,0.02,0.02,C,0.17
672.88,716.0,28.0,0.02,P,0.33
672.88,718.0,0.02,0.02,C,0.17
672.88,720.0,0.02,0.02,C,0.18
672.88,720.0,50.63,0.02,P,0.36
672.88,721.0,0.02,0.02,C,0.18
672.88,725.0,0.02,0.02,C,0.19
672.88,725.0,43.0,0.02,P,0.38
672.88,730.0,0.01,0.02,C,0.2
672.88,730.0,62.1,0.02,P,0.4
672.88,735.0,0.02,0.02,C,0.22
672.88,735.0,67.26,0.02,P,0.46
672.88,740.0,0.01,0.02,C,0.23
672.88,740.0,58.3,0.02,P,0.48
672.88,745.0,0.03,0.02,C,0.25
672.88,745.0,58.97,0.02,P,0.48
672.88,750.0,0.01,0.02,C,0.26
672.88,750.0,85.26,0.02,P,0.54
672.88,755.0,0.01,0.02,C,0.28
672.88,755.0,90.28,0.02,P,0.54
672.88,760.0,0.02,0.02,C,0.29
672.88,765.0,0.02,0.02,C,0.3
672.88,765.0,86.9,0.02,P,0.58
672.88,770.0,0.02,0.02,C,0.32
672.88,770.0,91.89,0.02,P,0.61
672.88,775.0,0.02,0.02,C,0.33
672.88,780.0,0.01,0.02,C,0.34
672.88,785.0,0.02,0.02,C,0.36
672.88,790.0,0.02,0.02,C,0.37
672.88,790.0,106.63,0.02,P,0.52
672.88,795.0,0.01,0.02,C,0.38
672.88,800.0,0.01,0.02,C,0.4
672.88,800.0,116.61,0.02,P,0.59
672.88,523.0,137.76,0.04,C,1.03
672.88,523.0,0.08,0.04,P,0.51
672.88,524.0,139.14,0.04,C,0.0
672.88,524.0,0.11,0.04,P,0.5
672.88,525.0,154.65,0.04,C,0.59
672.88,525.0,0.18,0.04,P,0.5
672.88,526.0,157.62,0.04,C,0.6
672.88,526.0,0.16,0.04,P,0.5
672.88,527.0,149.72,0.04,C,0.55
672.88,527.0,0.15,0.04,P,0.5
672.88,528.0,157.52,0.04,C,0.59
672.88,528.0,0.09,0.04,P,0.5
672.88,529.0,157.71,0.04,C,0.58
672.88,529.0,0.13,0.04,P,0.49
672.88,530.0,146.08,0.04,C,0.57
672.88,530.0,0.26,0.04,P,0.49
672.88,531.0,147.83,0.04,C,0.6
672.88,531.0,0.07,0.04,P,0.49
672.88,532.0,0.19,0.04,P,0.48
672.88,533.0,136.12,0.04,C,0.56
672.88,533.0,0.21,0.04,P,0.48
672.88,534.0,150.34,0.04,C,0.56
672.88,534.0,0.13,0.04,P,0.48
672.88,535.0,144.48,0.04,C,0.57
672.88,535.0,0.17,0.04,P,0.48
672.88,536.0,114.06,0.04,C,0.0
672.88,536.0,0.25,0.04,P,0.48
672.88,537.0,129.6,0.04,C,0.57
672.88,537.0,0.1,0.04,P,0.47
672.88,538.0,124.69,0.04,C,0.0
672.88,538.0,0.08,0.04,P,0.47
672.88,539.0,135.63,0.04,C,0.56
672.88,539.0,0.19,0.04,P,0.47
672.88,540.0,144.24,0.04,C,0.58
672.88,540.0,0.19,0.04,P,0.46
672.88,541.0,126.14,0.04,C,0.0
672.88,541.0,0.11,0.04,P,0.46
672.88,542.0,134.85,0.04,C,0.51
672.88,542.0,0.2,0.04,P,0.46
672.88,543.0,142.9,0.04,C,0.55
672.88,543.0,0.09,0.04,P,0.46
672.88,544.0,130.19,0.04,C,0.51
672.88,544.0,0.12,0.04,P,0.45
672.88,545.0,128.98,0.04,C,0.56
672.88,545.0,0.2,0.04,P,0.45
672.88,546.0,137.0,0.04,C,0.57
672.88,546.0,0.16,0.04,P,0.45
672.88,547.0,125.36,0.04,C,0.52
672.88,547.0,0.1,0.04,P,0.44
672.88,548.0,0.25,0.04,P,0.44
672.88,549.0,68.62,0.04,C,0.0
672.88,549.0,0.34,0.04,P,0.44
672.88,550.0,133.85,0.04,C,0.51
672.88,550.0,0.27,0.04,P,0.44
672.88,551.0,0.35,0.04,P,0.44
672.88,552.0,112.38,0.04,C,0.51
672.88,552.0,0.35,0.04,P,0.44
672.88,553.0,116.4,0.04,C,0.5
672.88,553.0,0.3,0.04,P,0.43
672.88,554.0,115.38,0.04,C,0.5
672.88,554.0,0.17,0.04,P,0.43
672.88,555.0,113.68,0.04,C,0.61
672.88,555.0,0.24,0.04,P,0.42
672.88,556.0,118.9,0.04,C,0.5
672.88,556.0,0.28,0.04,P,0.42
672.88,557.0,110.08,0.04,C,0.0
672.88,557.0,0.39,0.04,P,0.42
672.88,558.0,109.63,0.04,C,0.0
672.88,558.0,0.26,0.04,P,0.42
672.88,559.0,110.66,0.04,C,0.51
672.88,559.0,0.4,0.04,P,0.42
672.88,560.0,113.08,0.04,C,0.57
672.88,560.0,0.25,0.04,P,0.41
672.88,561.0,118.37,0.04,C,0.59
672.88,561.0,0.39,0.04,P,0.41
672.88,562.0,122.28,0.04,C,0.56
672.88,562.0,0.34,0.04,P,0.41
672.88,563.0,117.8,0.04,C,0.58
672.88,563.0,0.38,0.04,P,0.4
672.88,564.0,122.2,0.04,C,0.58
672.88,564.0,0.35,0.04,P,0.4
672.88,565.0,111.1,0.04,C,0.58
672.88,565.0,0.28,0.04,P,0.4
672.88,566.0,101.38,0.04,C,0.0
672.88,566.0,0.26,0.04,P,0.4
672.88,567.0,122.49,0.04,C,0.57
672.88,567.0,0.39,0.04,P,0.39
672.88,568.0,118.92,0.04,C,0.56
672.88,568.0,0.33,0.04,P,0.39
672.88,569.0,101.77,0.04,C,1.06
672.88,569.0,0.43,0.04,P,0.39
672.88,570.0,109.36,0.04,C,0.46
672.88,570.0,0.31,0.04,P,0.38
672.88,571.0,94.68,0.04,C,0.0
672.88,571.0,0.4,0.04,P,0.38
672.88,572.0,94.21,0.04,C,0.53
672.88,572.0,0.2,0.04,P,0.38
672.88,573.0,106.3,0.04,C,0.54
672.88,573.0,0.49,0.04,P,0.38
672.88,574.0,98.43,0.04,C,0.54
672.88,574.0,0.35,0.04,P,0.38
672.88,575.0,108.12,0.04,C,0.44
672.88,575.0,0.36,0.04,P,0.37
672.88,576.0,94.2,0.04,C,0.54
672.88,576.0,0.37,0.04,P,0.37
672.88,577.0,113.47,0.04,C,0.52
672.88,577.0,0.54,0.04,P,0.37
672.88,578.0,90.18,0.04,C,0.53
672.88,578.0,0.34,0.04,P,0.36
672.88,579.0,88.08,0.04,C,0.52
672.88,579.0,0.42,0.04,P,0.36
672.88,580.0,87.09,0.04,C,0.42
672.88,580.0,0.36,0.04,P,0.36
672.88,581.0,88.51,0.04,C,0.52
672.88,581.0,0.4,0.04,P,0.36
672.88,582.0,97.45,0.04,C,0.49
672.88,582.0,0.29,0.04,P,0.36
672.88,583.0,96.99,0.04,C,0.49
672.88,583.0,0.41,0.04,P,0.35
672.88,584.0,85.46,0.04,C,0.48
672.88,584.0,0.21,0.04,P,0.35
672.88,585.0,81.78,0.04,C,0.41
672.88,585.0,0.51,0.04,P,0.35
672.88,586.0,81.52,0.04,C,0.48
672.88,586.0,0.62,0.04,P,0.34
672.88,587.0,99.16,0.04,C,0.4
672.88,587.0,0.53,0.04,P,0.34
672.88,588.0,86.11,0.04,C,0.39
672.88,588.0,0.5,0.04,P,0.34
672.88,589.0,88.35,0.04,C,0.39
672.88,589.0,0.46,0.04,P,0.33
672.88,590.0,77.4,0.04,C,0.39
672.88,590.0,0.45,0.04,P,0.33
672.88,591.0,86.29,0.04,C,0.38
672.88,591.0,0.55,0.04,P,0.33
672.88,592.0,93.84,0.04,C,0.38
672.88,592.0,0.55,0.04,P,0.33
672.88,593.0,92.69,0.04,C,0.38
672.88,593.0,0.3,0.04,P,0.33
672.88,594.0,76.18,0.04,C,0.38
672.88,594.0,0.55,0.04,P,0.32
672.88,595.0,88.44,0.04,C,0.36
672.88,595.0,0.65,0.04,P,0.32
672.88,596.0,75.39,0.04,C,0.37
672.88,596.0,0.52,0.04,P,0.32
672.88,597.0,80.34,0.04,C,0.36
672.88,597.0,0.66,0.04,P,0.31
672.88,598.0,77.43,0.04,C,0.36
672.88,598.0,0.89,0.04,P,0.31
672.88,599.0,76.46,0.04,C,0.35
672.88,599.0,0.57,0.04,P,0.31
672.88,600.0,73.83,0.04,C,0.36
672.88,600.0,0.51,0.04,P,0.31
672.88,601.0,83.56,0.04,C,0.35
672.88,601.0,0.54,0.04,P,0.3
672.88,602.0,71.76,0.04,C,0.35
672.88,602.0,0.78,0.04,P,0.3
672.88,603.0,72.87,0.04,C,0.34
672.88,603.0,0.6,0.04,P,0.3
672.88,604.0,68.76,0.04,C,0.34
672.88,604.0,0.67,0.04,P,0.3
672.88,605.0,63.47,0.04,C,0.33
672.88,605.0,0.83,0.04,P,0.3
672.88,606.0,75.23,0.04,C,0.34
672.88,606.0,0.57,0.04,P,0.29
672.88,608.0,77.34,0.04,C,0.33
672.88,608.0,0.69,0.04,P,0.29
672.88,610.0,60.05,0.04,C,0.32
672.88,610.0,0.7,0.04,P,0.28
672.88,611.0,65.59,0.04,C,0.32
672.88,611.0,1.17,0.04,P,0.28
672.88,612.0,66.75,0.04,C,0.31
672.88,612.0,0.78,0.04,P,0.28
672.88,613.0,58.72,0.04,C,0.31
672.88,613.0,0.97,0.04,P,0.28
672.88,614.0,70.89,0.04,C,0.31
672.88,614.0,0.96,0.04,P,0.27
672.88,615.0,59.61,0.04,C,0.3
672.88,615.0,0.94,0.04,P,0.27
672.88,616.0,55.8,0.04,C,0.3
672.88,616.0,0.86,0.04,P,0.27
672.88,617.0,56.93,0.04,C,0.3
672.88,617.0,0.9,0.04,P,0.27
672.88,618.0,55.94,0.04,C,0.3
672.88,618.0,1.44,0.04,P,0.26
672.88,619.0,60.88,0.04,C,0.29
672.88,619.0,1.0,0.04,P,0.26
672.88,620.0,46.8,0.04,C,0.29
672.88,620.0,0.85,0.04,P,0.26
672.88,621.0,60.64,0.04,C,0.29
672.88,621.0,0.95,0.04,P,0.26
672.88,622.0,59.27,0.04,C,0.29
672.88,622.0,1.04,0.04,P,0.25
672.88,623.0,50.99,0.04,C,0.28
672.88,623.0,1.1,0.04,P,0.25
672.88,624.0,57.29,0.04,C,0.28
672.88,624.0,1.4,0.04,P,0.25
672.88,625.0,46.22,0.04,C,0.28
672.88,625.0,1.0,0.04,P,0.25
672.88,626.0,47.78,0.04,C,0.27
672.88,626.0,1.27,0.04,P,0.25
672.88,627.0,43.54,0.04,C,0.27
672.88,627.0,1.26,0.04,P,0.24
672.88,628.0,56.09,0.04,C,0.27
672.88,628.0,1.3,0.04,P,0.24
672.88,629.0,51.18,0.04,C,0.27
672.88,629.0,1.22,0.04,P,0.24
672.88,630.0,44.91,0.04,C,0.26
672.88,630.0,1.27,0.04,P,0.24
672.88,631.0,55.34,0.04,C,0.26
672.88,631.0,1.44,0.04,P,0.24
672.88,632.0,54.54,0.04,C,0.26
672.88,632.0,1.67,0.04,P,0.23
672.88,633.0,38.0,0.04,C,0.26
672.88,633.0,1.87,0.04,P,0.23
672.88,634.0,40.6,0.04,C,0.26
672.88,634.0,1.79,0.04,P,0.23
672.88,635.0,35.84,0.04,C,0.25
672.88,635.0,1.48,0.04,P,0.23
672.88,636.0,38.32,0.04,C,0.25
672.88,636.0,2.18,0.04,P,0.22
672.88,637.0,34.14,0.04,C,0.24
672.88,637.0,1.65,0.04,P,0.22
672.88,638.0,33.39,0.04,C,0.24
672.88,638.0,1.91,0.04,P,0.22
672.88,639.0,36.6,0.04,C,0.24
672.88,639.0,2.18,0.04,P,0.22
672.88,640.0,33.01,0.04,C,0.24
672.88,640.0,1.84,0.04,P,0.22
672.88,641.0,41.15,0.04,C,0.23
672.88,641.0,1.94,0.04,P,0.22
672.88,642.0,29.57,0.04,C,0.23
672.88,642.0,2.19,0.04,P,0.21
672.88,643.0,31.95,0.04,C,0.23
672.88,643.0,2.13,0.04,P,0.21
672.88,644.0,32.38,0.04,C,0.23
672.88,644.0,2.49,0.04,P,0.21
672.88,645.0,30.26,0.04,C,0.23
672.88,645.0,2.27,0.04,P,0.21
672.88,646.0,25.76,0.04,C,0.22
672.88,646.0,2.64,0.04,P,0.2
672.88,647.0,33.17,0.04,C,0.22
672.88,647.0,2.41,0.04,P,0.2
672.88,648.0,27.65,0.04,C,0.22
672.88,648.0,2.98,0.04,P,0.2
672.88,649.0,28.61,0.04,C,0.22
672.88,649.0,2.75,0.04,P,0.2
672.88,650.0,24.47,0.04,C,0.21
672.88,650.0,2.81,0.04,P,0.2
672.88,651.0,31.42,0.04,C,0.21
672.88,651.0,3.6,0.04,P,0.2
672.88,652.0,20.07,0.04,C,0.21
672.88,652.0,3.44,0.04,P,0.19
672.88,653.0,21.07,0.04,C,0.21
672.88,653.0,3.74,0.04,P,0.19
672.88,654.0,20.48,0.04,C,0.21
672.88,654.0,3.74,0.04,P,0.19
672.88,655.0,17.93,0.04,C,0.2
672.88,655.0,3.53,0.04,P,0.19
672.88,656.0,18.65,0.04,C,0.2
672.88,656.0,4.0,0.04,P,0.19
672.88,657.0,18.87,0.04,C,0.2
672.88,657.0,4.13,0.04,P,0.19
672.88,658.0,19.25,0.04,C,0.19
672.88,658.0,4.62,0.04,P,0.18
672.88,659.0,17.68,0.04,C,0.19
672.88,659.0,4.4,0.04,P,0.18
672.88,660.0,18.03,0.04,C,0.19
672.88,660.0,4.5,0.04,P,0.18
672.88,661.0,14.82,0.04,C,0.19
672.88,661.0,5.25,0.04,P,0.18
672.88,662.0,13.93,0.04,C,0.19
672.88,662.0,5.45,0.04,P,0.18
672.88,663.0,13.75,0.04,C,0.19
672.88,663.0,5.24,0.04,P,0.17
672.88,664.0,14.26,0.04,C,0.18
672.88,664.0,6.23,0.04,P,0.17
672.88,665.0,14.48,0.04,C,0.18
672.88,665.0,5.85,0.04,P,0.17
672.88,666.0,12.5,0.04,C,0.18
672.88,666.0,6.08,0.04,P,0.17
672.88,667.0,12.95,0.04,C,0.18
672.88,667.0,6.4,0.04,P,0.17
672.88,668.0,11.96,0.04,C,0.17
672.88,668.0,6.89,0.04,P,0.16
672.88,669.0,11.55,0.04,C,0.17
672.88,669.0,6.99,0.04,P,0.16
672.88,670.0,10.72,0.04,C,0.17
672.88,670.0,7.4,0.04,P,0.16
672.88,671.0,10.32,0.04,C,0.17
672.88,671.0,7.72,0.04,P,0.16
672.88,672.0,9.69,0.04,C,0.17
672.88,672.0,7.96,0.04,P,0.16
672.88,673.0,8.88,0.04,C,0.16
672.88,673.0,9.4,0.04,P,0.16
672.88,674.0,8.25,0.04,C,0.16
672.88,674.0,8.89,0.04,P,0.15
672.88,675.0,7.66,0.04,C,0.16
672.88,675.0,9.26,0.04,P,0.15
672.88,676.0,7.24,0.04,C,0.16
672.88,676.0,9.72,0.04,P,0.15
672.88,677.0,6.49,0.04,C,0.16
672.88,677.0,10.11,0.04,P,0.15
672.88,678.0,6.16,0.04,C,0.15
672.88,678.0,12.3,0.04,P,0.15
672.88,679.0,5.64,0.04,C,0.15
672.88,679.0,12.33,0.04,P,0.14
672.88,680.0,5.13,0.04,C,0.15
672.88,680.0,11.9,0.04,P,0.14
672.88,681.0,4.44,0.04,C,0.15
672.88,681.0,12.24,0.04,P,0.14
672.88,682.0,4.2,0.04,C,0.15
672.88,682.0,16.43,0.04,P,0.14
672.88,683.0,4.0,0.04,C,0.15
672.88,683.0,17.0,0.04,P,0.14
672.88,684.0,3.45,0.04,C,0.14
672.88,684.0,17.97,0.04,P,0.14
672.88,685.0,3.15,0.04,C,0.14
672.88,685.0,17.06,0.04,P,0.14
672.88,686.0,2.67,0.04,C,0.14
672.88,686.0,19.16,0.04,P,0.13
672.88,687.0,2.51,0.04,C,0.14
672.88,687.0,21.99,0.04,P,0.13
672.88,688.0,2.23,0.04,C,0.14
672.88,688.0,23.35,0.04,P,0.13
672.88,689.0,1.97,0.04,C,0.14
672.88,689.0,21.35,0.04,P,0.13
672.88,690.0,1.75,0.04,C,0.13
672.88,690.0,19.97,0.04,P,0.13
672.88,691.0,1.4,0.04,C,0.13
672.88,691.0,19.42,0.04,P,0.13
672.88,692.0,1.36,0.04,C,0.13
672.88,692.0,28.85,0.04,P,0.13
672.88,693.0,1.18,0.04,C,0.13
672.88,693.0,27.86,0.04,P,0.13
672.88,694.0,1.06,0.04,C,0.13
672.88,694.0,30.69,0.04,P,0.13
672.88,695.0,0.92,0.04,C,0.13
672.88,695.0,25.54,0.04,P,0.13
672.88,696.0,0.65,0.04,C,0.13
672.88,696.0,18.45,0.04,P,0.13
672.88,697.0,0.56,0.04,C,0.13
672.88,697.0,21.58,0.04,P,0.13
672.88,698.0,0.58,0.04,C,0.13
672.88,698.0,26.46,0.04,P,0.14
672.88,699.0,0.36,0.04,C,0.12
672.88,699.0,25.8,0.04,P,0.15
672.88,700.0,0.42,0.04,C,0.12
672.88,700.0,29.14,0.04,P,0.14
672.88,701.0,0.28,0.04,C,0.12
672.88,701.0,32.14,0.04,P,0.16
672.88,702.0,0.28,0.04,C,0.12
672.88,702.0,28.97,0.04,P,0.19
672.88,703.0,0.22,0.04,C,0.12
672.88,703.0,19.43,0.04,P,0.19
672.88,704.0,0.22,0.04,C,0.12
672.88,705.0,0.18,0.04,C,0.12
672.88,705.0,25.92,0.04,P,0.19
672.88,706.0,0.16,0.04,C,0.12
672.88,706.0,20.15,0.04,P,0.21
672.88,707.0,0.12,0.04,C,0.12
672.88,707.0,27.5,0.04,P,0.21
672.88,708.0,0.12,0.04,C,0.12
672.88,708.0,34.3,0.04,P,0.22
672.88,709.0,0.09,0.04,C,0.12
672.88,710.0,0.1,0.04,C,0.12
672.88,710.0,39.35,0.04,P,0.22
672.88,711.0,0.08,0.04,C,0.12
672.88,711.0,39.46,0.04,P,0.22
672.88,712.0,0.13,0.04,C,0.13
672.88,712.0,44.09,0.04,P,0.22
672.88,713.0,0.08,0.04,C,0.13
